Date,AAPL,MSFT
2021-12-23,172.33786010742188,322.40460205078125
2021-12-27,176.2972869873047,329.8797607421875
2021-12-28,175.2805633544922,328.7237854003906
2021-12-29,175.3685302734375,329.3980407714844
2021-12-30,174.21490478515625,326.8645935058594
2021-12-31,173.5990447998047,323.9747619628906
2022-01-03,177.93968200683594,322.46240234375
2022-01-04,175.681396484375,316.93310546875
2022-01-05,171.00828552246094,304.7667541503906
2022-01-06,168.15357971191406,302.3583984375
2022-01-07,168.31980895996094,302.5126037597656
2022-01-10,168.33934020996094,302.7340393066406
2022-01-11,171.1647186279297,303.41802978515625
2022-01-12,171.60464477539062,306.5873107910156
2022-01-13,168.33934020996094,293.6117248535156
2022-01-14,169.19964599609375,298.8134460449219
2022-01-18,166.00277709960938,291.5406494140625
2022-01-19,162.5125732421875,292.1957092285156
2022-01-20,160.8310546875,290.5291748046875
2022-01-21,158.77806091308594,285.1636962890625
2022-01-24,158.00570678710938,285.4911804199219
2022-01-25,156.2068634033203,277.9002990722656
2022-01-26,156.1188507080078,285.8187561035156
2022-01-27,155.6593780517578,288.8338623046875
2022-01-28,166.52093505859375,296.9447937011719
2022-01-31,170.87142944335938,299.5649108886719
2022-02-01,170.7052001953125,297.4263916015625
2022-02-02,171.90771484375,301.953857421875
2022-02-03,169.03343200683594,290.19207763671875
2022-02-04,168.7495574951172,294.7098083496094
2022-02-07,168.03497314453125,289.903076171875
2022-02-08,171.13807678222656,293.38055419921875
2022-02-09,172.5574188232422,299.78643798828125
2022-02-10,168.48529052734375,291.2805480957031
2022-02-11,165.07875061035156,284.21002197265625
2022-02-14,165.31370544433594,284.17138671875
2022-02-15,169.14111328125,289.4407043457031
2022-02-16,168.9062042236328,289.10284423828125
2022-02-17,165.31370544433594,280.6372985839844
2022-02-18,163.76707458496094,277.9344787597656
2022-02-22,160.85003662109375,277.7317199707031
2022-02-23,156.6897430419922,270.5404357910156
2022-02-24,159.3033905029297,284.3633117675781
2022-02-25,161.3688201904297,286.9888610839844
2022-02-28,161.63308715820312,288.4175109863281
2022-03-01,159.75363159179688,284.7108154296875
2022-03-02,163.04266357421875,289.76885986328125
2022-03-03,162.7196502685547,285.6470947265625
2022-03-04,159.72425842285156,279.7974548339844
2022-03-07,155.93601989746094,269.2276611328125
2022-03-08,154.11524963378906,266.27386474609375
2022-03-09,159.50892639160156,278.48468017578125
2022-03-10,155.1724853515625,275.67572021484375
2022-03-11,151.46249389648438,270.3473205566406
2022-03-14,147.43930053710938,266.8433532714844
2022-03-15,151.8148956298828,277.1814880371094
2022-03-16,156.21990966796875,284.1702880859375
2022-03-17,157.22811889648438,284.9714660644531
2022-03-18,160.51718139648438,290.00054931640625
2022-03-21,161.8876190185547,288.774658203125
2022-03-22,165.2549591064453,293.5045166015625
2022-03-23,166.61561584472656,289.0931701660156
2022-03-24,170.39410400390625,293.5431213378906
2022-03-25,171.0303955078125,293.13775634765625
2022-03-28,171.89178466796875,299.9140930175781
2022-03-29,175.18087768554688,304.46051025390625
2022-03-30,174.01597595214844,302.9643249511719
2022-03-31,170.92271423339844,297.6069641113281
2022-04-01,170.62904357910156,298.6784362792969
2022-04-04,174.67185974121094,304.0357666015625
2022-04-05,171.36322021484375,300.0877990722656
2022-04-06,168.201416015625,289.10284423828125
2022-04-07,168.50485229492188,290.907958984375
2022-04-08,166.4981231689453,286.6606140136719
2022-04-11,162.24977111816406,275.3571472167969
2022-04-12,164.11947631835938,272.26824951171875
2022-04-13,166.80160522460938,277.63519287109375
2022-04-14,161.79949951171875,270.1156921386719
2022-04-18,161.5841827392578,270.7817077636719
2022-04-19,163.8649444580078,275.395751953125
2022-04-20,163.6985321044922,276.4189453125
2022-04-21,162.90565490722656,271.0616760253906
2022-04-22,158.3734130859375,264.5169982910156
2022-04-25,159.44044494628906,270.9747619628906
2022-04-26,153.48880004882812,260.83929443359375
2022-04-27,153.26364135742188,273.38800048828125
2022-04-28,160.18438720703125,279.575439453125
2022-04-29,154.32086181640625,267.8858642578125
2022-05-02,154.62428283691406,274.5946044921875
2022-05-03,156.1121826171875,271.99798583984375
2022-05-04,162.51409912109375,279.91326904296875
2022-05-05,153.45941162109375,267.7217712402344
